,title,description,title_label,description_label
857, 트럼프   관세 압박  가중 캐나다  보복 ,도널드  트럼프  미국 대통령이 동맹국과 경쟁국을 가리지 않고 전 세계를 향한 압박 외교에 힘을 쏟고 있다   트럼프  대통령은  일 현지시간   시 분부터 캐나다와 멕시코에 대한   관세 캐나다산 에너지는  를  ,0,0
858, 초점  머스크  미국의  나토 유엔 탈퇴  지지 발언 논란, 기 도널드  트럼프  미국 행정부의 실세로 부상한 일론 머스크 테슬라 최고경영자 가 미국의  특히  트럼프  대통령이 나토와 유엔에 대한 회의적인 입장을 보이는 가운데 머스크의 발언이  트럼프  행정부의 외교 정책에  ,0,1
859, 트럼프   캐나다  보복하면 같은 금액만큼 상호관세 즉시 부과 ,  도널드  트럼프  미국 대통령 도널드  트럼프  미국 대통령은  일 현지시간 부터 부과하기 시작한 대 캐나다  의 관세에 대해 캐나다 측이  보복관세 로 맞불을 놓자 이에 상응하는 상호관세를 추가로 즉각  ,1,0
860, 국무부 부장관 후보   부상 막기 위해   등 동맹과 협력 , 트럼프   기 행정부 출범 이후 우크라이나 전쟁 종전 협상을 두고 유럽의 서방 동맹과는 불편한 관계에 놓여 있지만  한국을 비롯한 인 태 지역 동맹국과는 긴밀 협력 기조를 유지하겠다는 의지를 보인 것으로 풀이됩니다  ,1,0
861,골프장 카트에서 내리다 딱 걸린  트럼프   건강이상설  제기, 세 도널드  트럼프  미국 대통령이 다리를 질질 끌 듯 부자연스럽게 걷는 모습이 영상에 담겨  골프 카트에서 힘겹게 내리는  트럼프  대통령의 오른쪽 다리는 눈에 띄게 구부러져 있다  발을 땅에 내디딘 후에도 한동안  ,0,0
862,머니투데이 오프라인 헤드라인 일,나선  트럼프  우크라 군사지원 전면 중단  기획   지방소멸대응기금 규모 늘려 저출생 사업에 적극 활용해야   산업  인도 찾은 구광모  기회의 땅서 제  도약  신동빈  가족친화제도  장기적 성장 토대  살아나는 가동률  ,0,1
863,유럽증시   트럼프  관세 전쟁 개시로  개월 만에 최대 낙폭 독일과 자동 ,도널드  트럼프  미국 대통령이 공언한 폭탄 관세가 단지 위협 수준에 머물지 않고 실제 수출입 무역에   트럼프  대통령은 지난  일 첫 내각회의에서  우리는  에 관세를 부과하기로  결정을 내렸다  아주 조만간  ,1,0
864,캐나다  트럼프  관세에 보복할 것 트럼프   보복하면 추가 관세 ,그러면서 그는  우리는 이 불필요한 관세 전쟁을 빨리 종료되도록 노력할 것 이라며  도널드  트럼프  이런 가운데  트럼프  대통령은 소셜미디어  트루스소셜을 통해  캐나다가 미국에 보복 관세를 부과 한다면  ,1,1
865, 트럼프   캐나다   에 보복하면 상호관세 즉시 부과  경고,도널드  트럼프  미국 대통령이  일 현지시간  자정 발효된 캐나다에 대한   관세에 맞서 캐나다 측이 보복관세 조치를 내놓자 이에 상응하는 상호관세를 추가로 즉시 부과하겠다고 경고했다   트럼프  대통령은 이날 자신이  ,1,0
866,캐나다 총리  트럼프  관세 어리석은 짓 보복관세 즉시 발효 ,트뤼도 총리는 현지시간  일 회견을 통해  트럼프  행정부의 관세에 대해  어떠한 정당한 근거나 필요성도  트뤼도 총리의 이 같은 발표는 이날 미 동부시간 오전  시  분을 기해  트럼프  행정부가 멕시코 캐나다 중국  ,1,0
867,캐나다 총리  트럼프  관세 어리석은 일 에 제소 , 총  천 억캐나다달러 상당의 미국산 상품에 관세  맞불 최진우 특파원   쥐스탱 트뤼도 캐나다 총리가  일 현지시간  도널드  트럼프  미국 대통령을 두고  당신이 매우 똑똑한 사람이라 할지라도 이것 관세 부과 은  ,0,0
868, 트럼프   캐나다  미에 보복하면 같은 금액 상호관세 즉시 부과 ,도널드  트럼프  미국 대통령은 현지시간  일부터 캐나다를 상대로 부과하기 시작한  의 관세에 대해 캐나다 측이  보복관세 로 맞불을 놓자 이에 상응하는 상호관세를 추가로 즉각 부과하겠다고 밝혔습니다   트럼프  ,0,0
869, 트럼프  캐나다에  보복하면 상호 관세 즉시 부과 , 트럼프  미국 대통령은 캐나다에 대한   관세에 대응해 보복 관세 부과를 천명한 쥐스탱 트뤼도 총리에 대해 즉시 상호 관세를 부과하겠다고 경고했습니다   트럼프 는 트루스 소셜에  트뤼도가 미국에 보복 관세를  ,1,1
870, 트럼프     에 보복하면 같은 금액만큼 상호관세 즉시 부과 ,도널드  트럼프  미국 대통령은  일 현지시간 부터 부과하기 시작한 대 캐나다  의 관세에 대해 캐나다 측이  보복관세 로 맞불을 놓자 이에 상응하는 상호관세를 추가로 즉각 부과하겠다고 다시 맞받았다   트럼프  ,1,0
871,  군사원조 중단에 다급한 젤렌스키  공중 해상 휴전  제안도 종합 ,도널드  트럼프  대통령의 강려한 리더십 아래 노력할 준비가 돼 있다 고 밝혔다  젤렌스키 대통령은  우리는  생각한다 며  트럼프  대통령이 우크라이나에 재블린 대전차 미사일 을 제공하면서 상황이 바뀌었던 순간을  ,1,1
872,캐나다 멕시코  보복 미국에도 부메랑 ,도널드  트럼프  대통령의 협상 카드로 여겨졌던 관세가 결국 현실화됐습니다  미국 경제는 물론 글로벌   기자   도널드  트럼프    미국 대통령   멕시코 캐나다와의 협상에 더 이상 여지가 없습니다  관세는 정해졌고   월  ,1,0
873,미 국무 부장관 후보  중국 막으려 한국 등과 협력 , 트럼프   기 출범 이후 우크라이나 전쟁과 관련해 유럽과는 불편한 관계지만  한국 등 인 태 지역 동맹국과는 중국에 함께 대응하기 위해 협력 기조를 유지하겠다는 것으로 풀이됩니다  랜도 후보자는 아울러 국무부  ,1,0
874,미국무부 차관 후보    견제 위해 한일과 협력 강조,랜도 후보자는  트럼프   기 행정부 출범 이후 유럽 서방 동맹들과는 우크라이나 종전 협상 문제로 관계가 소원해졌지만  한국을 비롯한 인도태평양 지역 동맹들과는 중국과의 글로벌 전략  ,0,0
875,파나마 운하 항만 운영권  미국 자본으로 이관,그러나 일부 전문가들은 도널드  트럼프  전 미국 대통령의  압박 이 이번 매각에 영향을 미쳤을 가능성을 제기하고 있다   트럼프 는 과도한 통행 요금 문제를 언급하며 파나마 운하의 완전  ,1,1
876, 트럼프   캐나다 보복관세시 상응하는 상호관세 즉각 부과 ,도널드  트럼프  미국 대통령은  일 현지시간  저스틴 트뤼도 캐나다 총리가  보복 관세를 단행하면 그와 같은 금액의 상호관세를 즉각 부과하겠다 고 밝혔다   트럼프 는 이날 자신이 설립한 사회관계망  ,1,0
877, 트럼프   캐나다 보복관세 시행시 상호관세 즉시 부과 종합 ,도널드  트럼프  대통령은  일 현지시간  캐나다의 보복 관세 부과와 관련해 캐나다에 이에 상응하는 상호관세를 물리겠다고 압박했다  미국과 캐나다간 갈등이 격화되면서 관세 전쟁이 점차 확대되는 양상이다   트럼프  ,1,0
878, 트럼프   관세 전쟁 에  주가 출렁   증시도 약세,도널드  트럼프  미국 대통령이 캐나다와 멕시코산 수입품에   관세 부과를 강행하고  중국에   추가     트럼프  당선 후   수익률    일 현지 시간  기술주 위주인 미국 나스닥지수는 전일 대비   하락한   ,1,0
879,구광모  인도 공급망 점검   어느 정도 앞선 지금이  등 골든타임 ,최근 도널드  트럼프  미국 행정부의 관세 정책으로 대외 불확실성이 커지는 가운데 인도를 중심으로 떠오르는  글로벌 사우스 북반구 저위도 및 남반구 개발도상국 신흥국  시장 다지기에 나선 것으로 풀이된다  ,0,1
880,비자레알 한국  사장  대리점 방문  철수설 속  국내 판매 확대할 것 ,도널드  트럼프  미국 대통령이 수입 자동차 관세 부과를 예고하면서 한국 이 직격탄을 맞을 것으로  한국 은  트럼프  대통령의 수입 자동차   관세 부과 예고에 비상이 걸린 상황이다  한국 은 지난해 전체 판매량  ,1,0
881,유럽연합  방위비 증대를 위한 대규모 재무장 계획 발표,이번 계획은 미국  트럼프  행정부가 제공했던 안보 우산의 약화를 반영한 것으로 보이며  최근 미국이 우크라이나에 대한 군사지원을 중단한 이후 발표되었다  다만 보조금 형태가 아닌 전액 대출  ,0,1
882,관세폭탄에 멕시코 엑소더스  삼성 기아  생산 확대  속도 ,도널드  트럼프  미국 대통령이  일 현지 시간 부터 캐나다와 멕시코산 수입품에   관세를 부과하겠다고 밝히면서 기업들의 대응 속도가 빨라질 것으로 보인다  한국과 글로벌 기업들은 속속 생산 기지를 미국으로 옮길  ,0,0
883,  환율 조작 지적한  트럼프   도 관찰대상국,도널드  트럼프  미국 대통령이 중국과 일본이 자국 통화 약세를 유도하고 있다고 비판하자 일본 정부가 즉각   일 현지 시간   트럼프  대통령은  중국 위안화든 일본 엔화든 이들이 자국 통화를 평가절하하면 미국에 매우  ,0,0
884, 트럼프   환율 장난땐 추가관세    공화 텃밭 농작물 맞불관세,하지만 이제 관세로 대응하면 된다   일 현지 시간  도널드  트럼프  미국 대통령은  일부터 중국에 총  의   트럼프  대통령은 앞서 한 달간 관세 적용을 유예한 캐나다  멕시코에 대해서도  일부터  의 관세를  ,0,0
885,  불러 투자회견 연  트럼프    대만침공땐 재앙 , 이것은 미국과  에 모두 엄청난 일이다  도널드  트럼프  미국 대통령은  일 현지 시간  백악관에서  특히 이날  트럼프  대통령은 중국의 대만 침공 시도가  재앙적 사건이 될 것 이라고 했다  앞서 그는 지난달  ,0,0
886,   트럼프  공들이는  알래스카 가스 개발  협력 논의,정부가 도널드  트럼프  미국 대통령의 핵심 사업인  알래스카 석유 천연가스 개발 프로젝트 를 포함해  안 장관은 지난달  일 현지 시간   트럼프   기 행정부 출범 이후 장관급으로는 처음으로 미국을 방문했다  ,1,0
887, 김여정   핵항모 입항에 발끈   트럼프   기 첫 대미 경고,외무성 당국자가 아닌 김여정이 직접 대미 경고 메시지를 낸 건 도널드  트럼프   기 출범 이후 처음이다  김여정은  일 조선중앙통신을 통해 발표한 담화에서 미국이 북한을 향해  안전상 우려를 무시하고 정세를  ,1,0
888,더 세진  트럼프   매드맨 전략  주한미군 재조정 몰아칠 우려,도널드  트럼프  미국 대통령이  일 현지 시간  우크라이나 군사지원 전면 중단을 선언하면서  기 행정부 때   트럼프  대통령의 전방위적인 우크라이나 압박은 유럽에 자체 방위비 증액을 유도하는 셈법이 깔려 있지만  ,0,0
889,돌아온  트럼프  첫 의회연설  존슨 하원의장  지지자 환호할 불꽃놀이 ,도널드  트럼프  미국 대통령이 미 동부 시간  일 오후  시 한국 시간  일 오전  시  워싱턴 의회에서 집권  기  의회 연설을 통해  트럼프  대통령은 연방정부 구조조정  불법 이민자 단속 및 추방   다양성 형평성  ,1,0
890,젤렌스키 면박준  트럼프   광물협정은 아직 안끝나 ,미국 우크라이나 정상회담 파행으로 당초 예정돼 있었던  광물협정 이 결렬된 가운데 도널드  트럼프  미국 대통령이 협정 체결은 여전히 유효하다는 입장을  일 현지 시간  밝혔다   트럼프  대통령은 이날 백악관에서  ,0,0
891, 트럼프  정책에 반영된 기독교 가치   에 미칠 영향 살펴야 ,도널드  트럼프  미국 대통령의 취임식 공식 일정에 모두 초대받은 유일한 한국인이다  지난달  일 미 내각  당시 이 목사는 한국 정부의 메시지를  트럼프  측에 전달했으며  마코 루비오 국무장관 당시 후보자 과  트럼프  ,1,1
892, 단독 멜라니아  첫 행보는  보복성 음란물  입법 촉구,도널드  트럼프  미국 대통령 부인 멜라니아 여사 사진 가 남편의 재집권 뒤 처음으로 공식석상에 혼자 등장했다  그는  일 현지 시간  워싱턴 의회에서 보복성 음란물을 유포하거나  유포하겠다고 협박하는 행위를 연방  ,0,0
893, 속보 트럼프   캐나다 보복관세시 상호관세 즉시 부과 ,,1,0
894, 트럼프  우크라에 러 때릴 무기지원 끊었다,지난달  일 도널드  트럼프  미국 대통령과 볼로디미르 젤렌스키 우크라이나 대통령이 워싱턴 백악관 정상회담에서 격렬한 언쟁을 벌이고  광물협정이 결렬된 지  일 만에  트럼프  대통령이  군사 지원 중단 이란  ,0,1
895, 미사일  러본토 공격  핵심  우크라  지원 끊기면 두달내 위기 ,도널드  트럼프   기 미국 행정부의 행보가 우크라이나에 큰 악재가 될 것이라고  일 진단했다  영국 가디언도  우크라이나는 전쟁 발발 뒤 방어 체계 운용 등에서 스타링크에 의존했는데 최근  트럼프  대통령 측의  ,0,0
896,국내  위 현대제철  포항공장  명 희망퇴직 접수,글로벌 경기 침체로 인한 수요 부진과 중국산 저가 철강재 공세로 어려움을 겪는 가운데 미국 도널드  트럼프   기 행정부의 관세 부과까지 겹치면서 인원 축소를 결정한 것으로 보인다   일 철강업계에 따르면 현대제철은  ,1,0
897,  정상들 내일 또 회동   유럽 재무장   조원 방위비 조성 논의,도널드  트럼프  미국 대통령이 우크라이나에 대한 군사 지원 중단을 선언한 데다 북대서양조약기구  역시 친 러시아 행보로 일관하는  트럼프   기 행정부에 대한 불만이 반영된 것으로 보인다  한편 앤서니  ,0,0
898,    비축 자산으로 인정받나   트럼프  정부의 전략은 ,그는  트럼프  행정부가 신규 암호화폐 매입 없이 압수된 자산만을 유지할 가능성이 크며   와  는  있다 며  트럼프  정부의 결정을 환영했다  리플   브래드 갈링하우스    역시  우리는  ,0,1
899, 중국산에   관세     농축산물에      관세 ,도널드  트럼프  미국 대통령이 예고했던 대로  일 현지 시간  중국산 수입품에  의 관세를 추가로 부과하는   트럼프  대통령은  일 워싱턴 백악관에서 중국에 대한 추가 관세 부과 행정명령에 서명했다  지난달  의  ,1,0
900,젤렌스키  미 원조 중단에  공중 해상 휴전  제안,않는다 며  우리는  트럼프  대통령의 강력한 리더십 아래에서 지속적인 평화를 이루기 위해 노력할 준비가 돼  생각한다 며  그리고  트럼프  대통령이 우크라이나에 재블린 대전차 미사일 을 제공해 상황이 바뀌었음을  ,1,1
901, 속보   트럼프   에  보복관세 땐 같은 금액만큼 상호관세 즉시 부과 ,,1,0
902, 속보   트럼프   캐나다 보복 관세 시 미국도 그만큼 관세율 높일 것 ,,1,0
903, 트럼프   캐나다 보복 관세 부과하면 즉각 상호 관세 인상 ,김민정 특파원   도널드  트럼프  미국 대통령은  일 현지시간  캐나다 정부가 보복 관세 부과 방침을 발표하자 즉각 같은 비율로 상호 관세를 인상할 것이라고 경고했다   트럼프  대통령은 이날 자신의 사회관계망서비스  ,1,0
904,홍콩 회사  파나마 운하 항만 지분  미국에 매각 , 트럼프  미국 대통령의 파나마 운하 통제권 환수 주장의 빌미로 여겨졌던 홍콩계 회사의 항만 운영 지분이    허치슨 측의 이런 해명에도 불구하고 이번 계약 성사에는  트럼프 의 압박이 영향을 미친 것으로 분석됩니다  ,0,1
905,캐나다 총리  트럼프  관세 어리석은 짓 즉시 보복 ,쥐스탱 트뤼도 캐나다 총리는  트럼프  미국 대통령의   관세는 매우 어리석은 짓 이라며  조 원 규모의 미국산 수입품에 맞불 보복 관세를 즉각 발효한다고 밝혔습니다  트뤼도 총리는 기자회견을 열고  트럼프  ,1,0
906, 트럼프  관세 여파  암호화폐 시장  조  억 원 청산 쇼크, 일 현지시간  코인글래스  데이터에 따르면  도널드  트럼프  대통령의   관세 부과 조치로 인해  지난 며칠간 시장이 상승세를 보이며 낙관론이 강화됐지만   트럼프  대통령의 관세 부과 소식이 전해지며  ,0,0
907, 트럼프  취임 후 기술주   하락 반도체     급락, 관세 전쟁으로 인플레 급등 우려 투자자 위험 회피  김태종 특파원   도널드  트럼프  미 행정부의 관세   트럼프  대통령 취임 후 하락폭은  로 확대했다  인공지능  대장주 엔비디아는 전날   넘게 하락하는 등  ,0,0
908,홍콩회사  파나마운하 항만지분 미국에 매각 운하 갈등 해법 찾나,도널드  트럼프  미국 대통령의 파나마 운하 통제권 환수 주장에 빌미로 여겨졌던 홍콩계 회사의 항만 운영    허치슨 측의 이런 해명에도 불구하고 이번 계약 성사에는  트럼프  대통령의  압박 이 영향을 미친 것으로  ,0,1
909,테슬라  주가   하락  관세 부담 중국 판매 둔화 직격탄,이번 하락은 도널드  트럼프  대통령이 시행한 캐나다 및 멕시코산 제품에 대한 관세 조치가 본격 적용된 데 따른 것으로 분석된다  이와 함께 뱅크오브아메리카 가 테슬라의 목표 주가를 기존  달러에서  달러로  ,0,0
910,젤렌스키   트럼프 에  백기투항 말싸움 유감 공중 해상 휴전 원해 ,도널드  트럼프  대통령에게 사과의 뜻을 전하며 휴전에 적극적으로 협조하겠다고 발표했다   통신에 따르면 젤렌스키 대통령은  일 현지시간  소셜미디어  엑스 옛 트위터 를 통해 지난주  트럼프  대통령과 백악관에서  ,1,1
911,   조 동원  재무장 계획  공개  없는 안보  대비 종합 ,이번 구상은 도널드  트럼프  미 행정부가 나토를 통해 유럽에 제공했던  안보 우산 이 약화할 수 있다는 우려를 반영한다   트럼프  대통령과 볼로디미르 젤렌스키 우크라이나 대통령의 회담 파행 뒤 미국이  ,0,1
912, 트럼프 가 싫어서  영 시민권 신청 미국인 사상 최대,도널드  트럼프  미국 대통령이 지난해 징검다리 재선에 성공한 가운데 지난 한 해 영국 시민권을 신청하는  미국인들의 신청은 특히  트럼프  대통령 당선 가능성이 짙어지기 시작한 지난해  분기에 집중됐다  이 기간 약  ,0,0
913,캐나다 총리  트럼프  관세 어리석은 짓 보복관세 즉시 발효 ,쥐스탱 트뤼도 캐나다 총리는 자국을 향한 도널드  트럼프  미국 대통령의   관세 부과를 향해  어리석은 짓  트뤼도 총리는 현지시간  일 회견에서  트럼프  행정부의 관세에 대해  어떠한 정당한 근거나 필요성도 전혀  ,1,0
914,미 국무부 부장관 후보  중국 부상 막기 위해 한국 등 동맹과 협력 , 트럼프   기 행정부 출범 이후 우크라이나 전쟁 종전 협상 등을 둘러싸고 유럽의 서방 동맹과는 불편한 관계에 놓여 있지만  한국을 비롯한 인 태 지역 동맹국과는 중국과의 글로벌 전략 경쟁에서 우위를 지키기 위해 긴밀  ,1,0
915,  온타리오 주지사  트럼프  캐나다인 과소평가 미국 가는 전기 끊어 ,김민정 특파원   더그 포드 캐나다 온타리오 주지사가 도널드  트럼프  미국 대통령이 캐나다산 수입품에   포드 주지사는  트럼프  정부가 추가 관세를 부과하면 미국으로 가는 전기를 아예 끊어버리겠다고도 경고했다  ,1,0
916,막 오른   양회 최대 의제   국제사회는 무역전쟁 대책 주목,시진핑 지도부는 인공지능 과 민영경제 촉진  경기부양책 등을 집중 논의한다고 밝히고 있지만  국제사회의 최대 관심사는 도널드  트럼프  미국 행정부에 의해 촉발된 무역전쟁 대책과 중국 지도부가  트럼프  대통령에  ,0,0
917,   우크라 군사 지원 중단  여름이면 무기 고갈 예상,도널드  트럼프  미국 대통령이 볼로디미르 젤렌스키 우크라이나 대통령과의 백악관 회담 파행 후  입증했다고  트럼프  대통령이 판단할 때까지 미국이 현재 제공하고 있는 모든 군사 원조를 멈추기로 했다 고 보도했다  ,0,1
918,미국 원조중단에 젤렌스키  공중 해상 휴전  제안,  볼로디미르 젤렌스키 우크라이나 대통령과  트럼프  대통령 미국이 군사 지원을 중단한  일 현지시간  않는다 며  우리는  트럼프  대통령의 강력한 리더십 아래에서 지속적인 평화를 이루기 위해 노력할 준비가 돼 있다  ,1,0
919,젤렌스키  미국 원조 중단에 긴급 진화 나서 공중 해상 휴전 ,않는다 며  우리는  트럼프  대통령의 강력한 리더십 아래에서 지속적인 평화를 이루기 위해 노력할 준비가 돼  있다 며  트럼프  대통령이 우크라이나에 재블린 대전차 미사일 을 제공해 상황이 바뀌었음을 기억한다  ,1,1
920,젤렌스키  공중 해상 휴전 하자 ,않는다 며  우리는  트럼프  대통령의 강력한 지도력 아래에서 지속적인 평화를 이루기 위해 노력할 준비가 돼  생각한다 며  트럼프  대통령이 우크라이나에 재블린 대전차 미사일 을 제공해 상황이 바뀌었음을 기억한다  ,1,1
921,트뤼도  트럼프  관세는 어리석은 짓  이의 제기 ,쥐스탱 트뤼도 캐나다 총리는  일 현지 시간  도널드  트럼프  미국 행정부의 관세는 어리석은 짓이라며  그는  트럼프  대통령의 가장 어리석은  관세 추락 이라는 제목의 월스트리트저널  기사를 거론하며  ,0,0
922,유럽 방위비 확대에 유로화 올들어 최고치 종합 ,도널드  트럼프  미국 대통령이 전날 캐나다와 멕시코에 관세 부과를 확정하면서  와 통상갈등도 가시화하고 있으나 유로화 강세에 영향을 미치지는 못했다  유로화는 지난해  월  트럼프  대통령 당선 이후  ,1,0
923, 김형주  장정민의 지속가능경영 스토리 트럼프 의 귀환      설정으 , 트럼프  대통령의 재선은   실무담당자들의 지속가능경영과  의 미래에 대한 우려를 심화시키고 있다   트럼프  행정부는  에 대해 회의적인 입장을 보이며 규제 완화를 강조하고 기존의 환경 및 사회 거버넌스  ,0,1
924,젤렌스키  결국 무릎  트럼프  노력 공중 해상 휴전 ,젤렌스키 퇴진을 압박하던 미국이 도널드  트럼프  대통령 지시로 대 우크라이나 군사원조를 전면 중단한 직후다   일 현지시간  젤렌스키 대통령은  트럼프  대통령의 강력한 리더십 아래에서 노력할 준비가 돼 있다  ,1,0
925,관세전쟁 충격에 미 캐나다 멕시코 증시 동반 급락,도널드  트럼프  미국 대통령이 이날부터 캐나다와 멕시코에 대한   관세를 시행하면서 증시가  미국을 중심으로 멕시코와 캐나다 등 북미  개국이 유기적으로 얽혀있는 북미 자동차 클러스터가  트럼프  ,1,1
926,영킨 주지사  절도범 총격 살해 경관 감형 추진,페어팩스 카운티 검사장은  주지사의 결정에 분노한다   트럼프 를 흉내 내며 정치적 목적으로 감형을 추진하고 있다 면서  사법 제도는 물론 버지니아 주민들을 모욕하는 것 이라고 비난했다   워싱턴   ,0,0
927,홍콩회사  파나마운하 항만지분  에 매각 운하갈등 해법 찾나,  허치슨  파나마운하 항구 운영권 블랙록 측에 넘기기로   트럼프  운하 환수 추진 시사 파나마  운하감사 통해  와 보조 이재림 특파원   도널드  트럼프  미국 대통령의 파나마 운하 통제권 환수 주장에 빌미로  ,0,1
928, 트럼프  압박 통했나 파나마 운하  홍콩기업  미 컨소시엄에 지분 매각,중국이 파나마 운하를 실질적으로 지배하고 있다는 주장의 근거로 도널드  트럼프  대통령이 지목한  다분히  트럼프  대통령의 압박이 거래에 결정적인 영향을 준 것으로 본다  이번 매각 계획은  트럼프  대통령이 재집권  ,0,0
929,블랙록   억 달러에 파나마 운하 주요 항만 인수    영향력 확대,특히 도널드  트럼프  대통령은 취임 연설에서  우리는 파나마 운하를 건설했으나  이제는 다시 되찾고 있다 고 발언한 바 있다  이에 대해 월스트리트저널 은 블랙록이  트럼프  행정부 및 의회에 이번  ,0,1
930,  요원 사칭 가짜 이민단속 소동,미 전역에서  트럼프  행정부의 불법체류자 단속이 강화되고 있는 가운데  캘리포니아에서 이민세관단속국  요원을 사칭한 가짜 단속요원이 등장해 주민들에게 강압적인 태도를 보이며 공포를 조성 일대에 큰 혼란을  ,1,1
931, 페어팩스 타격 음식세 불가피 , 트럼프  행정부가 연방정부의 규모를 축소하고 있는 가운데  한인들이 많이 거주하는 페어팩스 카운티도 예산 압박에 직면하고 있다  워싱턴  에 이어 연방 정부 직원이 가장 많은 지역 중 하나인 페어팩스 카운티에서는  ,1,1
932,홍콩 기업  파나마 운하 항만 지분     컨소시엄에 매각 상보 ,하지만  월에 취임한 도널드  트럼프  미국 대통령은 운하를 중국이 통제하고 있다며 불만을 표명해 왔다  파나마 운하는 미국이 한때 관리하던 중요한 전략 자산이다   트럼프 는 심지어 파나마 운하를 다시 통제하기  ,0,0
933,중국 캐나다   트럼프   관세 폭탄 에 맞대응 글로벌 무역전쟁 격화,도널드  트럼프  미국 대통령의  관세 폭탄 에 맞서 중국이 미국산 농축산물에 보복 관세를 발표했다  앞서  트럼프 는 중국이 펜타닐 등 불법 마약을 제대로 단속하지 않았다며 이날부터  의 추가 관세를 부과하겠다고  ,0,0
934,멕시코 캐나다 수출기지 타격 다음 관세 타깃은 한국 , 트럼프  대통령의 예고대로 중국과 캐나다  멕시코에 올해 한국의 총수출은 전년보다 약  천  억원 감소할 것으로 전망됩니다  국내 기업들은 미국 현지 생산을 강화하는 방안을 검토 중입니다   전자는 미국의 테네시  ,1,1
935,캐나다 멕시코  보복 미국에도 부메랑 ,도널드  트럼프  대통령의 협상 카드로 여겨졌던 관세가 결국 현실화됐습니다  미국 경제는 물론 글로벌   기자   도널드  트럼프    미국 대통령   멕시코 캐나다와의 협상에 더 이상 여지가 없습니다  관세는 정해졌고   월  ,1,0
936,유럽 방위비 확대에 유로화 올들어 최고치,도널드  트럼프  미국 대통령이 전날 캐나다와 멕시코에 관세 부과를 확정하면서  와의 통상갈등도 가시화하고 있지만 유로화 강세에 영향을 미치지는 못했습니다  유로화는 지난해  월  트럼프  대통령 당선 이후  ,1,1
937, 월 생산 소비 투자 일제 감소 코로나급 쇼크,더 심각해요  국내 정치와  트럼프 발 관세 전쟁의 불확실성으로 소비자들은 꼭 필요한 게 아니면 씀씀이를 줄이고 있습니다   소비자   먹는 건 어쩔 수 없이 좀 싼 거 사 먹더라도 이거는 뭐 그냥 있는 옷 입으면 되니까  ,0,0
938,젤렌스키  백악관 일 유감 공중 해상 휴전하자 ,그러면서   누구도 끝없는 전쟁을 원치 않는다 며  트럼프  대통령의 강력한 리더십 아래에서 지속적인 평화를 이루기 위해 노력할 준비가 돼 있다 고 강조했습니다  이어   전쟁을 끝내기 위해 신속히 일할 준비가 돼 있다  ,0,0
939, 트럼프   관세 전쟁  점화 캐나다 중국  보복 대응 ,  앵커   이번에도  트럼프  대통령 관련 소식입니다   트럼프  대통령이 동맹국인 캐나다와 멕시코에도 예외 없이   관세 부과를 강행했습니다  중국에 대해선 지난 달에 부과한   관세에 더해서  를 추가로  ,0,0
940, 단독   트럼프  업은 구글  이번엔 안보 시설 위치 좌표값  개 요구,구글이  트럼프   기 행정부 출범과 맞물려 이전보다 공세 수위를 높이고 있다는 평가가 나온다  국토부  지난달 도널드  트럼프  미국 대통령은  국경 간 데이터 이동을 제한 하는 국가들의 방침을 문제 삼았다  해외  ,0,0
941,캐나다 총리  트럼프  관세  어리석은 무역 전쟁  제소 보복 관세 ,저스틴 트뤼도 캐나다 총리는  일 현지시간  도널드  트럼프  미국 대통령의 관세 부과에 대해  어리석은 행위 라고 규탄하며 세계무역기구 에 이를 제소할 계획이라고 밝혔다  트뤼도 총리는 이날 기자들과 만나  트럼프  ,1,0
942,솔로몬 골드만삭스    트럼프  관세 장벽   공정무역 환경  위한 조 ,도널드  트럼프  미국 대통령이 캐나다 멕시코산 수입품에  의 관세를 부과하기로 한 가운데 이것이  공정한 무역 환경을 조성 하려는  트럼프  대통령의 행보라는 주장이 나왔다   일 현지시각  로이터통신에 따르면  ,1,0
943,  첫 트랜스젠더 진료소 폐쇄 트럼프  원조 중단 여파,도널드  트럼프  미국 대통령은 지난  월 모든 해외 원조를  일 동안 일시 중단한다는 행정명령에 서명하며  이와 더불어  트럼프  행정부의 원조 중단 조치는 많은 비판을 받고 있다  국가 운영 병원과 민간 병원도  ,1,1
944,  성장 정체에 금리 인하  솔솔 가계대출 확대 우려 커져,미국 국채  년물   년물 금리가 지난  주일 사이에 각각   가량 하락하며 도널드  트럼프  대통령 당선  이재만 하나증권 연구원은  트럼프  정부가 추구하는 효율적인 정부는 작은 정부를 뜻하는 것으로 정부  ,0,0
945, 국무부 부장관 후보   부상 막기 위해   등 동맹과 협력 , 트럼프   기 행정부 출범 이후 우크라이나 전쟁 종전 협상 등을 둘러싸고 유럽의 서방 동맹과는 불편한 관계에 놓여 있지만  한국을 비롯한 인 태 지역 동맹국과는 중국과의 글로벌 전략 경쟁에서 우위를 지키기 위해 긴밀  ,1,0
946,벨라루스  국가 차원 암호화폐 채굴 육성  과잉 전력 활용,이번 조치는 도널드  트럼프  대통령이 취임 이후 미국이 암호화폐 중심 국가로 도약하겠다고 선언한 이후 나온 것이어서 더욱 주목받고 있다  루카셴코 대통령 역시  세계 경제의 흐름을 살펴보라  미국은 암호화폐를 국가  ,0,1
